Chromosome,Feature,Start,End,Strand,ID_gene,seqnames,start,end,width,Status,Gene,coverage_percentage,overlap,file
chr02,repeat_unit,19588548,19588776,-,LTR_Os_chr_02_286#LTR,chr02,19588701,19588800,100,hypo,LTR_Os_chr_02_286#LTR,76,TRUE,BGI (CHH context)
chr02,repeat_unit,19673946,19674921,-,ORSgTETN00200009,chr02,19674701,19674800,100,hypo,ORSgTETN00200009,100,TRUE,BGI (CHH context)
chr02,repeat_unit,19732297,19746363,+,LTR_Os_chr_02_345#LTR/Gypsy,chr02,19733401,19733500,100,hypo,LTR_Os_chr_02_345#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,19732297,19746363,+,LTR_Os_chr_02_345#LTR/Gypsy,chr02,19736601,19736800,200,hypo,LTR_Os_chr_02_345#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,19732297,19746363,+,LTR_Os_chr_02_345#LTR/Gypsy,chr02,19744601,19744700,100,hypo,LTR_Os_chr_02_345#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,19732297,19746363,+,LTR_Os_chr_02_345#LTR/Gypsy,chr02,19746201,19746300,100,hypo,LTR_Os_chr_02_345#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,19746997,19748407,-,SZ-44_LTR#LTR,chr02,19747401,19747500,100,hypo,SZ-44_LTR#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,19746997,19748407,-,SZ-44_LTR#LTR,chr02,19747901,19748000,100,hyper,SZ-44_LTR#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,19762415,19762491,-,LTR_Os_chr_06_1075#LTR,chr02,19762401,19762500,100,hypo,LTR_Os_chr_06_1075#LTR,77,TRUE,BGI (CHH context)
chr02,repeat_unit,19766087,19772317,-,LTR_Os_chr_02_350#LTR/Gypsy,chr02,19767701,19767800,100,hyper,LTR_Os_chr_02_350#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,19851679,19851888,-,LTR_Os_chr_03_545#LTR,chr02,19851701,19851800,100,hypo,LTR_Os_chr_03_545#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,19899785,19899864,-,TREP942#DNA/Mite,chr02,19899801,19899900,100,hypo,TREP942#DNA/Mite,64,TRUE,BGI (CHH context)
chr02,repeat_unit,19992056,19992356,-,rn_569-290_retroryza#LTR,chr02,19992101,19992200,100,hypo,rn_569-290_retroryza#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20036636,20036703,+,ORSgOTOT00000110,chr02,20036601,20036700,100,hypo,ORSgOTOT00000110,65,TRUE,BGI (CHH context)
chr02,repeat_unit,20038200,20038384,+,Explorer#DNA/Mite,chr02,20038301,20038400,100,hypo,Explorer#DNA/Mite,84,TRUE,BGI (CHH context)
chr02,repeat_unit,20064529,20064879,+,ORSgTEMT00600532,chr02,20064701,20064800,100,hypo,ORSgTEMT00600532,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20067794,20068105,-,MERMITEH#DNA,chr02,20067901,20068000,100,hypo,MERMITEH#DNA,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20114465,20114811,+,OSTE33#DNA/MuDR,chr02,20114501,20114700,200,hypo,OSTE33#DNA/MuDR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20115012,20115858,-,OSTE33#DNA/MuDR,chr02,20115501,20115600,100,hypo,OSTE33#DNA/MuDR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20402154,20402561,-,LTR_Os_chr_08_1457#LTR,chr02,20402201,20402300,100,hypo,LTR_Os_chr_08_1457#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20425683,20429699,+,SPMLIKE#DNA/En-Spm,chr02,20425701,20425800,100,hypo,SPMLIKE#DNA/En-Spm,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20501268,20501957,+,LTR_Os_chr_05_962#LTR,chr02,20501701,20501900,200,hypo,LTR_Os_chr_05_962#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20512325,20512628,-,ORSgTEMT03000057,chr02,20512301,20512400,100,hypo,ORSgTEMT03000057,76,TRUE,BGI (CHH context)
chr02,repeat_unit,20566462,20571730,+,LTR_Os_chr_01_133#LTR/Gypsy,chr02,20568101,20568200,100,hypo,LTR_Os_chr_01_133#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20574362,20575704,-,ORSiTERT00300008#LINE,chr02,20575101,20575200,100,hypo,ORSiTERT00300008#LINE,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20604321,20604760,-,CLOUD-4#DNA/MuDR,chr02,20604401,20604500,100,hypo,CLOUD-4#DNA/MuDR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20618206,20619451,-,COPIA1_OS__LiL#LTR/Copia,chr02,20618201,20618300,100,hypo,COPIA1_OS__LiL#LTR/Copia,95,TRUE,BGI (CHH context)
chr02,repeat_unit,20618206,20619451,-,COPIA1_OS__LiL#LTR/Copia,chr02,20619101,20619200,100,hypo,COPIA1_OS__LiL#LTR/Copia,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20629073,20629774,-,LTR_Os_chr_06_1151#LTR,chr02,20629401,20629500,100,hypo,LTR_Os_chr_06_1151#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20697952,20699180,+,LTR_Os_chr_05_1029#LTR,chr02,20698801,20698900,100,hypo,LTR_Os_chr_05_1029#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20742176,20745150,+,LTR_Os_chr_09_1747#LTR,chr02,20743901,20744000,100,hyper,LTR_Os_chr_09_1747#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20757478,20761042,+,LTR_Os_chr_02_344#LTR,chr02,20757801,20757900,100,hypo,LTR_Os_chr_02_344#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20790145,20797343,+,COPIO__LiL#LTR/Copia,chr02,20790701,20790800,100,hypo,COPIO__LiL#LTR/Copia,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20805707,20806420,-,ORSgTEMT00100282,chr02,20806001,20806100,100,hyper,ORSgTEMT00100282,100,TRUE,BGI (CHH context)
chr02,repeat_unit,20807041,20807177,-,ORSiTERTOOT00060,chr02,20807001,20807100,100,hypo,ORSiTERTOOT00060,60,TRUE,BGI (CHH context)
chr02,repeat_unit,20826428,20826572,-,ORSgTEMT00500093,chr02,20826501,20826600,100,hypo,ORSgTEMT00500093,72,TRUE,BGI (CHH context)
chr02,repeat_unit,20934370,20937361,-,LTR_Os_chr_11_2095#LTR,chr02,20937001,20937100,100,hypo,LTR_Os_chr_11_2095#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21081926,21082420,-,OSTE30#DNA/hAT,chr02,21081901,21082000,100,hypo,OSTE30#DNA/hAT,75,TRUE,BGI (CHH context)
chr02,repeat_unit,21088834,21089069,-,ORSgTETNOOT00896,chr02,21088801,21088900,100,hypo,ORSgTETNOOT00896,67,TRUE,BGI (CHH context)
chr02,repeat_unit,21231682,21231898,+,STOWAWAY41_OS#DNA/Mite,chr02,21231701,21231800,100,hypo,STOWAWAY41_OS#DNA/Mite,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21308332,21308568,+,LTR_Os_chr_11_2075#LTR,chr02,21308401,21308600,200,hypo,LTR_Os_chr_11_2075#LTR,84,TRUE,BGI (CHH context)
chr02,repeat_unit,21391725,21391982,-,LTR_Sb_chr_03_736#LTR,chr02,21391901,21392000,100,hyper,LTR_Sb_chr_03_736#LTR,82,TRUE,BGI (CHH context)
chr02,repeat_unit,21446912,21447000,-,LTR_Os_chr_09_1753#LTR/Copia,chr02,21446901,21447000,100,hypo,LTR_Os_chr_09_1753#LTR/Copia,89,TRUE,BGI (CHH context)
chr02,repeat_unit,21505530,21507040,-,LTR_Os_chr_04_835#LTR,chr02,21505801,21505900,100,hypo,LTR_Os_chr_04_835#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21505530,21507040,-,LTR_Os_chr_04_835#LTR,chr02,21506201,21506300,100,hypo,LTR_Os_chr_04_835#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21533593,21533792,+,rn_56-38_retroryza#LTR,chr02,21533701,21533800,100,hypo,rn_56-38_retroryza#LTR,92,TRUE,BGI (CHH context)
chr02,repeat_unit,21575145,21575893,+,LTR_Os_chr_10_1929#LTR,chr02,21575301,21575400,100,hypo,LTR_Os_chr_10_1929#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21577497,21578692,+,MERMITE#DNA,chr02,21578101,21578300,200,hypo,MERMITE#DNA,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21650326,21653338,+,LTR_Os_chr_08_1461#LTR,chr02,21652601,21652700,100,hypo,LTR_Os_chr_08_1461#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21650326,21653338,+,LTR_Os_chr_08_1461#LTR,chr02,21653101,21653200,100,hypo,LTR_Os_chr_08_1461#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21669792,21673624,-,GYPSY1_OS__LiL#LTR/Gypsy,chr02,21671901,21672000,100,hypo,GYPSY1_OS__LiL#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21676438,21680287,-,LTR_Os_chr_12_2217_2frag#LTR/Gypsy,chr02,21680201,21680300,100,hypo,LTR_Os_chr_12_2217_2frag#LTR/Gypsy,87,TRUE,BGI (CHH context)
chr02,repeat_unit,21757329,21757994,+,LTR_Os_chr_07_1337#LTR,chr02,21757601,21757700,100,hyper,LTR_Os_chr_07_1337#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21815572,21816522,-,CACTA-B#DNA/En-Spm,chr02,21816201,21816300,100,hypo,CACTA-B#DNA/En-Spm,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21835844,21836141,-,ORSgTEMT00100694,chr02,21835901,21836100,200,hypo,ORSgTEMT00100694,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21866011,21866250,+,LTR_Os_chr_03_497#LTR,chr02,21866101,21866200,100,hypo,LTR_Os_chr_03_497#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21898110,21898308,+,ORSgTEMT01601378,chr02,21898201,21898300,100,hypo,ORSgTEMT01601378,100,TRUE,BGI (CHH context)
chr02,repeat_unit,21936245,21936478,+,OSTE27#DNA,chr02,21936401,21936500,100,hypo,OSTE27#DNA,78,TRUE,BGI (CHH context)
chr02,repeat_unit,21937470,21937653,-,LTR_Os_chr_10_1955_2frag#LTR,chr02,21937501,21937600,100,hyper,LTR_Os_chr_10_1955_2frag#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,22018006,22018658,-,ORSgOTOT00000058,chr02,22018401,22018500,100,hypo,ORSgOTOT00000058,100,TRUE,BGI (CHH context)
chr02,repeat_unit,22067167,22067749,-,MDR3#DNA/MuDR,chr02,22067301,22067400,100,hypo,MDR3#DNA/MuDR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,22181421,22181812,-,LTR_Os_chr_09_1785#LTR,chr02,22181501,22181600,100,hypo,LTR_Os_chr_09_1785#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,22195147,22201136,+,LTR_Os_chr_09_1715#LTR/Copia,chr02,22200401,22200500,100,hyper,LTR_Os_chr_09_1715#LTR/Copia,100,TRUE,BGI (CHH context)
chr02,repeat_unit,22205094,22205332,-,ORSgTEMT01602393,chr02,22205101,22205200,100,hypo,ORSgTEMT01602393,100,TRUE,BGI (CHH context)
chr02,repeat_unit,22213247,22213436,-,LTR_Os_chr_04_754#LTR/Copia,chr02,22213301,22213400,100,hypo,LTR_Os_chr_04_754#LTR/Copia,100,TRUE,BGI (CHH context)
chr02,repeat_unit,22220492,22220688,-,ORSgTEMT02000010,chr02,22220601,22220700,100,hypo,ORSgTEMT02000010,88,TRUE,BGI (CHH context)
chr02,repeat_unit,22289588,22293569,-,LTR_Os_chr_04_800#LTR,chr02,22291301,22291400,100,hypo,LTR_Os_chr_04_800#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,22458782,22458973,+,STOWAWAY44_OS#DNA/Mite,chr02,22458901,22459000,100,hypo,STOWAWAY44_OS#DNA/Mite,73,TRUE,BGI (CHH context)
chr02,repeat_unit,22527789,22528450,+,TNR11#DNA/Mite,chr02,22527901,22528000,100,hypo,TNR11#DNA/Mite,100,TRUE,BGI (CHH context)
chr02,repeat_unit,22564407,22564647,-,ORSiTETNOOT00103#DNA,chr02,22564401,22564500,100,hypo,ORSiTETNOOT00103#DNA,94,TRUE,BGI (CHH context)
chr02,repeat_unit,22609537,22609773,+,ORSiTETNOOT00094#DNA,chr02,22609601,22609700,100,hypo,ORSiTETNOOT00094#DNA,100,TRUE,BGI (CHH context)
chr02,repeat_unit,22613103,22616171,+,LTR_Os_chr_08_1582#LTR/Gypsy,chr02,22615801,22615900,100,hypo,LTR_Os_chr_08_1582#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,22704899,22713003,-,SPMLIKE#DNA/En-Spm,chr02,22712601,22712700,100,hypo,SPMLIKE#DNA/En-Spm,100,TRUE,BGI (CHH context)
chr02,repeat_unit,22727575,22730783,+,LTR_Os_chr_04_652#LTR,chr02,22730501,22730600,100,hypo,LTR_Os_chr_04_652#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,22969970,22970288,-,ORSiTETNOOT00084#DNA,chr02,22970001,22970100,100,hypo,ORSiTETNOOT00084#DNA,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23008154,23008508,-,ORSgTEMT00600072,chr02,23008201,23008300,100,hypo,ORSgTEMT00600072,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23016713,23016870,+,ORSgTEMT02200001,chr02,23016701,23016800,100,hypo,ORSgTEMT02200001,88,TRUE,BGI (CHH context)
chr02,repeat_unit,23049876,23050390,-,LTR_Os_chr_04_733#LTR,chr02,23050001,23050100,100,hyper,LTR_Os_chr_04_733#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23091038,23091131,-,ORSgTEMT02000058,chr02,23091001,23091100,100,hyper,ORSgTEMT02000058,63,TRUE,BGI (CHH context)
chr02,repeat_unit,23146851,23151692,+,LTR_Os_chr_05_1039#LTR/Gypsy,chr02,23151101,23151200,100,hypo,LTR_Os_chr_05_1039#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23168750,23169285,+,CLOUD-4#DNA/MuDR,chr02,23169201,23169300,100,hypo,CLOUD-4#DNA/MuDR,85,TRUE,BGI (CHH context)
chr02,repeat_unit,23170560,23170807,-,ORSgTEMT03400002,chr02,23170501,23170700,200,hypo,ORSgTEMT03400002,70.5,TRUE,BGI (CHH context)
chr02,repeat_unit,23194604,23207520,-,LTR_Os_chr_02_357#LTR/Gypsy,chr02,23196201,23196300,100,hypo,LTR_Os_chr_02_357#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23223991,23225281,+,MERMITE#DNA,chr02,23224601,23224700,100,hypo,MERMITE#DNA,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23223991,23225281,+,MERMITE#DNA,chr02,23224801,23224900,100,hypo,MERMITE#DNA,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23235717,23236077,+,OSTE33#DNA/MuDR,chr02,23235901,23236000,100,hypo,OSTE33#DNA/MuDR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23411377,23414509,-,LTR_Os_chr_01_44#LTR,chr02,23412101,23412200,100,hyper,LTR_Os_chr_01_44#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23427642,23431628,+,ORSiTETNOOT00088#DNA,chr02,23427701,23427800,100,hypo,ORSiTETNOOT00088#DNA,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23442801,23443225,-,ORSgTEMT03600032,chr02,23443001,23443200,200,hypo,ORSgTEMT03600032,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23616565,23629497,+,LTR_Os_chr_02_362#LTR/Gypsy,chr02,23627901,23628000,100,hypo,LTR_Os_chr_02_362#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23634708,23635236,+,LTR_Sb_chr_10_820#LTR,chr02,23635001,23635100,100,hypo,LTR_Sb_chr_10_820#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23668133,23669005,-,LTR_Os_chr_07_1363#LTR/Gypsy,chr02,23668701,23668800,100,hyper,LTR_Os_chr_07_1363#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23692785,23692878,+,F524#SINE,chr02,23692801,23692900,100,hypo,F524#SINE,78,TRUE,BGI (CHH context)
chr02,repeat_unit,23740515,23742584,-,OSLINE1-4#LINE,chr02,23741001,23741100,100,hypo,OSLINE1-4#LINE,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23755536,23755745,-,LTR_Os_chr_12_2191#LTR,chr02,23755601,23755700,100,hypo,LTR_Os_chr_12_2191#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23801534,23804687,+,LTR_Os_chr_10_1898#LTR,chr02,23804501,23804600,100,hypo,LTR_Os_chr_10_1898#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23865282,23865742,+,TEOS1#DNA,chr02,23865301,23865400,100,hypo,TEOS1#DNA,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23951676,23951871,-,MERMITE18B#DNA,chr02,23951701,23951800,100,hypo,MERMITE18B#DNA,100,TRUE,BGI (CHH context)
chr02,repeat_unit,23986132,23987112,-,TIGR_ORSgTERT00100133#LTR/Copia,chr02,23986101,23986200,100,hypo,TIGR_ORSgTERT00100133#LTR/Copia,69,TRUE,BGI (CHH context)
chr02,repeat_unit,24020016,24020182,+,LTR_Os_chr_04_754#LTR/Copia,chr02,24020101,24020200,100,hypo,LTR_Os_chr_04_754#LTR/Copia,82,TRUE,BGI (CHH context)
chr02,repeat_unit,24032642,24039089,-,LTR_Os_chr_04_672#LTR/Copia,chr02,24036501,24036600,100,hypo,LTR_Os_chr_04_672#LTR/Copia,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24105688,24106264,-,LTR_Os_chr_10_1937#LTR,chr02,24105801,24105900,100,hypo,LTR_Os_chr_10_1937#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24190152,24193234,+,LTR_Os_chr_04_822#LTR,chr02,24192001,24192100,100,hypo,LTR_Os_chr_04_822#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24190152,24193234,+,LTR_Os_chr_04_822#LTR,chr02,24192501,24192600,100,hypo,LTR_Os_chr_04_822#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24203860,24204215,-,ORSgTEMT00600288,chr02,24204001,24204100,100,hypo,ORSgTEMT00600288,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24232872,24233319,+,LTR_Os_chr_01_191#LTR,chr02,24233201,24233300,100,hypo,LTR_Os_chr_01_191#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24245085,24245768,+,OSTE24#DNA,chr02,24245601,24245700,100,hyper,OSTE24#DNA,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24439003,24442918,-,LTR_Os_chr_02_369_2frag#LTR/Gypsy,chr02,24440401,24440500,100,hypo,LTR_Os_chr_02_369_2frag#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24487702,24488065,+,ORSgTEMT04200007,chr02,24488001,24488100,100,hypo,ORSgTEMT04200007,65,TRUE,BGI (CHH context)
chr02,repeat_unit,24557550,24559816,-,LTR_Os_chr_09_1800#LTR,chr02,24558101,24558200,100,hypo,LTR_Os_chr_09_1800#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24653085,24653412,-,NDNA2TNA_OS#DNA/Mite,chr02,24653101,24653300,200,hypo,NDNA2TNA_OS#DNA/Mite,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24657481,24658998,+,LTR_Os_chr_07_1291#LTR/Gypsy,chr02,24658101,24658200,100,hyper,LTR_Os_chr_07_1291#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24702948,24704164,+,CACTA-B#DNA/En-Spm,chr02,24703001,24703100,100,hypo,CACTA-B#DNA/En-Spm,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24706402,24707317,-,LTR_Os_chr_10_1937#LTR,chr02,24706401,24706500,100,hyper,LTR_Os_chr_10_1937#LTR,99,TRUE,BGI (CHH context)
chr02,repeat_unit,24753538,24753667,+,LTR_AC192283.2_2647#LTR/Gypsy,chr02,24753501,24753600,100,hypo,LTR_AC192283.2_2647#LTR/Gypsy,63,TRUE,BGI (CHH context)
chr02,repeat_unit,24759369,24765114,-,LTR_Os_chr_11_1998#LTR,chr02,24759301,24759800,500,hypo,LTR_Os_chr_11_1998#LTR,86.4,TRUE,BGI (CHH context)
chr02,repeat_unit,24870251,24870807,+,LTR_Os_chr_01_44#LTR,chr02,24870701,24870800,100,hypo,LTR_Os_chr_01_44#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24888587,24891073,+,Os5_13_2L#Retroelement,chr02,24891001,24891100,100,hypo,Os5_13_2L#Retroelement,73,TRUE,BGI (CHH context)
chr02,repeat_unit,24922331,24922999,-,LTR_Os_chr_04_797#LTR,chr02,24922601,24922700,100,hypo,LTR_Os_chr_04_797#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,24948954,24949127,-,ORSiTEMT01100018#SINE,chr02,24949001,24949100,100,hypo,ORSiTEMT01100018#SINE,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25000534,25004806,+,LTR_Os_chr_05_1037#LTR/Copia,chr02,25002501,25002700,200,hypo,LTR_Os_chr_05_1037#LTR/Copia,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25013756,25013936,+,ORSgTEMT01602204,chr02,25013801,25013900,100,hypo,ORSgTEMT01602204,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25017331,25019738,-,LTR_Os_chr_12_2296#LTR,chr02,25018201,25018300,100,hyper,LTR_Os_chr_12_2296#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25021113,25023552,-,LTR_Os_chr_12_2260#LTR/Copia,chr02,25022301,25022400,100,hypo,LTR_Os_chr_12_2260#LTR/Copia,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25023555,25027298,+,LTR_Os_chr_12_2296#LTR,chr02,25023801,25023900,100,hypo,LTR_Os_chr_12_2296#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25092000,25101162,+,LTR_Os_chr_04_761#LTR,chr02,25099101,25099200,100,hypo,LTR_Os_chr_04_761#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25152040,25152281,+,LTR_Os_chr_04_754#LTR/Copia,chr02,25152201,25152300,100,hypo,LTR_Os_chr_04_754#LTR/Copia,81,TRUE,BGI (CHH context)
chr02,repeat_unit,25208547,25208668,-,CASINE#SINE,chr02,25208601,25208700,100,hypo,CASINE#SINE,68,TRUE,BGI (CHH context)
chr02,repeat_unit,25243584,25250025,+,LTR_Os_chr_02_375#LTR/Copia,chr02,25246601,25246700,100,hypo,LTR_Os_chr_02_375#LTR/Copia,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25261687,25261898,+,Os3S_14L#LTR,chr02,25261801,25261900,100,hypo,Os3S_14L#LTR,98,TRUE,BGI (CHH context)
chr02,repeat_unit,25383609,25383762,+,ORSgTEMT01700602,chr02,25383601,25383700,100,hypo,ORSgTEMT01700602,92,TRUE,BGI (CHH context)
chr02,repeat_unit,25417420,25421309,-,LTR_Os_chr_01_191#LTR,chr02,25418201,25418300,100,hypo,LTR_Os_chr_01_191#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25417420,25421309,-,LTR_Os_chr_01_191#LTR,chr02,25419301,25419700,400,hyper,LTR_Os_chr_01_191#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25485714,25486600,+,LTR_Os_chr_07_1379#LTR/Gypsy,chr02,25486001,25486100,100,hypo,LTR_Os_chr_07_1379#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25518414,25520677,-,OSLINE1_2#LINE,chr02,25519701,25519800,100,hypo,OSLINE1_2#LINE,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25520897,25521438,+,XIKE#DNA/MuDR,chr02,25520901,25521000,100,hypo,XIKE#DNA/MuDR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25531425,25531932,-,LTR_Os_chr_07_1303#LTR,chr02,25531701,25531800,100,hypo,LTR_Os_chr_07_1303#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25543657,25545596,+,LTR_Os_chr_04_632#LTR,chr02,25543901,25544000,100,hypo,LTR_Os_chr_04_632#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25592929,25593170,+,ORSgTETNOOT01776,chr02,25593101,25593200,100,hyper,ORSgTETNOOT01776,70,TRUE,BGI (CHH context)
chr02,repeat_unit,25638828,25639082,-,ORSgTETNOOT00202,chr02,25639001,25639100,100,hypo,ORSgTETNOOT00202,82,TRUE,BGI (CHH context)
chr02,repeat_unit,25692720,25692936,+,ORSgTEMT02000085,chr02,25692701,25692800,100,hypo,ORSgTEMT02000085,81,TRUE,BGI (CHH context)
chr02,repeat_unit,25699794,25699963,+,LTR_Os_chr_10_1955_2frag#LTR,chr02,25699901,25700000,100,hypo,LTR_Os_chr_10_1955_2frag#LTR,63,TRUE,BGI (CHH context)
chr02,repeat_unit,25784163,25784415,+,LTR_Os_chr_05_874#LTR,chr02,25784301,25784400,100,hypo,LTR_Os_chr_05_874#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25792893,25793611,+,ORSgOTOT00000420,chr02,25793501,25793600,100,hypo,ORSgOTOT00000420,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25822222,25822930,+,Os1_19_1L#Retroelement,chr02,25822601,25822800,200,hypo,Os1_19_1L#Retroelement,100,TRUE,BGI (CHH context)
chr02,repeat_unit,25917140,25917391,+,STOWAWAY45_OS#DNA/Mite,chr02,25917101,25917200,100,hypo,STOWAWAY45_OS#DNA/Mite,61,TRUE,BGI (CHH context)
chr02,repeat_unit,25921404,25921718,+,ORSgTEMT02900098,chr02,25921401,25921500,100,hypo,ORSgTEMT02900098,97,TRUE,BGI (CHH context)
chr02,repeat_unit,25926029,25926252,+,STOWAWAY44_OS#DNA/Mite,chr02,25926001,25926200,200,hypo,STOWAWAY44_OS#DNA/Mite,86,TRUE,BGI (CHH context)
chr02,repeat_unit,25971571,25971885,+,ORSgTEMT02900097,chr02,25971501,25971800,300,hypo,ORSgTEMT02900097,76.6666666666667,TRUE,BGI (CHH context)
chr02,repeat_unit,25981608,25981774,-,Explorer#DNA/Mite,chr02,25981601,25981700,100,hypo,Explorer#DNA/Mite,93,TRUE,BGI (CHH context)
chr02,repeat_unit,26023920,26024578,-,ORSgOTOT00000491,chr02,26023901,26024000,100,hypo,ORSgOTOT00000491,81,TRUE,BGI (CHH context)
chr02,repeat_unit,26023920,26024578,-,ORSgOTOT00000491,chr02,26024101,26024200,100,hypo,ORSgOTOT00000491,100,TRUE,BGI (CHH context)
chr02,repeat_unit,26024948,26025573,+,LTR_Os_chr_01_191#LTR,chr02,26025401,26025500,100,hypo,LTR_Os_chr_01_191#LTR,100,TRUE,BGI (CHH context)
chr02,repeat_unit,26118133,26118317,-,JOUZHENA#DNA/hAT,chr02,26118101,26118200,100,hyper,JOUZHENA#DNA/hAT,68,TRUE,BGI (CHH context)
